-0.000302,3.29,0.034,-8.19E-07,-0.00604,1.645,0.17,-8.19E+00,,,-0.00604,4.145,-2.33
-0.00432,3.29,0.0415,-8.18E-07,-0.0864,1.645,0.2075,-8.18E+00,,,-0.0864,4.145,-2.2925
-0.000302,3.29,0.0335,-8.17E-07,-0.00604,1.645,0.1675,-8.17E+00,,,-0.00604,4.145,-2.3325
-0.00432,3.37,0.0415,-8.16E-07,-0.0864,1.685,0.2075,-8.16E+00,,,-0.0864,4.185,-2.2925
-0.0042,3.37,0.0335,-8.15E-07,-0.084,1.685,0.1675,-8.15E+00,,,-0.084,4.185,-2.3325
-0.00231,3.29,0.034,-8.14E-07,-0.0462,1.645,0.17,-8.14E+00,,,-0.0462,4.145,-2.33
-0.00432,3.45,0.0415,-8.13E-07,-0.0864,1.725,0.2075,-8.13E+00,,,-0.0864,4.225,-2.2925
-0.0042,3.29,0.0415,-8.12E-07,-0.084,1.645,0.2075,-8.12E+00,,,-0.084,4.145,-2.2925
-0.00231,3.37,0.0259,-8.11E-07,-0.0462,1.685,0.1295,-8.11E+00,,,-0.0462,4.185,-2.3705
-0.00231,3.29,0.0415,-8.10E-07,-0.0462,1.645,0.2075,-8.10E+00,,,-0.0462,4.145,-2.2925
-0.00231,3.29,0.034,-8.09E-07,-0.0462,1.645,0.17,-8.09E+00,,,-0.0462,4.145,-2.33
-0.00432,3.37,0.0495,-8.08E-07,-0.0864,1.685,0.2475,-8.08E+00,,,-0.0864,4.185,-2.2525
-0.0042,3.37,0.0335,-8.07E-07,-0.084,1.685,0.1675,-8.07E+00,,,-0.084,4.185,-2.3325
-0.0042,3.37,0.0335,-8.06E-07,-0.084,1.685,0.1675,-8.06E+00,,,-0.084,4.185,-2.3325
-0.0042,3.37,0.0335,-8.05E-07,-0.084,1.685,0.1675,-8.05E+00,,,-0.084,4.185,-2.3325
-0.00231,3.37,0.0335,-8.04E-07,-0.0462,1.685,0.1675,-8.04E+00,,,-0.0462,4.185,-2.3325
-0.000302,3.37,0.034,-8.03E-07,-0.00604,1.685,0.17,-8.03E+00,,,-0.00604,4.185,-2.33
-0.00432,3.29,0.0415,-8.02E-07,-0.0864,1.645,0.2075,-8.02E+00,,,-0.0864,4.145,-2.2925
-0.00231,3.29,0.0335,-8.01E-07,-0.0462,1.645,0.1675,-8.01E+00,,,-0.0462,4.145,-2.3325
-0.00432,3.45,0.0415,-8.00E-07,-0.0864,1.725,0.2075,-8.00E+00,,,-0.0864,4.225,-2.2925
-0.000302,3.37,0.034,-7.99E-07,-0.00604,1.685,0.17,-7.99E+00,,,-0.00604,4.185,-2.33
-0.00432,3.37,0.0335,-7.98E-07,-0.0864,1.685,0.1675,-7.98E+00,,,-0.0864,4.185,-2.3325
-0.00432,3.37,0.0259,-7.97E-07,-0.0864,1.685,0.1295,-7.97E+00,,,-0.0864,4.185,-2.3705
-0.00219,3.29,0.0415,-7.96E-07,-0.0438,1.645,0.2075,-7.96E+00,,,-0.0438,4.145,-2.2925
-0.000302,3.37,0.034,-7.95E-07,-0.00604,1.685,0.17,-7.95E+00,,,-0.00604,4.185,-2.33
-0.00231,3.29,0.0415,-7.94E-07,-0.0462,1.645,0.2075,-7.94E+00,,,-0.0462,4.145,-2.2925
-0.000302,3.29,0.0335,-7.93E-07,-0.00604,1.645,0.1675,-7.93E+00,,,-0.00604,4.145,-2.3325
-0.0042,3.29,0.0415,-7.92E-07,-0.084,1.645,0.2075,-7.92E+00,,,-0.084,4.145,-2.2925
-0.00231,3.29,0.0335,-7.91E-07,-0.0462,1.645,0.1675,-7.91E+00,,,-0.0462,4.145,-2.3325
-0.00231,3.37,0.0335,-7.90E-07,-0.0462,1.685,0.1675,-7.90E+00,,,-0.0462,4.185,-2.3325
-0.00432,3.44,0.0259,-7.89E-07,-0.0864,1.72,0.1295,-7.89E+00,,,-0.0864,4.22,-2.3705
-0.0042,3.29,0.0335,-7.88E-07,-0.084,1.645,0.1675,-7.88E+00,,,-0.084,4.145,-2.3325
-0.000302,3.37,0.0259,-7.87E-07,-0.00604,1.685,0.1295,-7.87E+00,,,-0.00604,4.185,-2.3705
-0.00231,3.29,0.0335,-7.86E-07,-0.0462,1.645,0.1675,-7.86E+00,,,-0.0462,4.145,-2.3325
-0.000302,3.29,0.0335,-7.85E-07,-0.00604,1.645,0.1675,-7.85E+00,,,-0.00604,4.145,-2.3325
-0.00231,3.37,0.0335,-7.84E-07,-0.0462,1.685,0.1675,-7.84E+00,,,-0.0462,4.185,-2.3325
-0.000302,3.29,0.0254,-7.83E-07,-0.00604,1.645,0.127,-7.83E+00,,,-0.00604,4.145,-2.373
-0.00231,3.29,0.0415,-7.82E-07,-0.0462,1.645,0.2075,-7.82E+00,,,-0.0462,4.145,-2.2925
